user_id,book_id,rating,interaction_type,review_text,timestamp
382,672,,shelve,,2026-04-23
57,1144,5.0,rate,Could not put it down! A fantastic book.,2026-04-23
347,813,,view,,2026-04-23
219,709,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-23
350,98,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-23
104,606,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-23
84,763,4.0,rate,"A wonderful read, really connected with the story.",2026-04-23
99,717,3.0,rate,It was an okay read. Met expectations.,2026-04-23
267,254,3.0,rate,It was an okay read. Met expectations.,2026-04-23
128,240,3.0,rate,It was an okay read. Met expectations.,2026-04-23
255,564,3.0,rate,It was an okay read. Met expectations.,2026-04-23
47,481,3.0,rate,It was an okay read. Met expectations.,2026-04-23
124,698,2.0,rate,Hard to get through. Not recommended.,2026-04-23
43,459,2.0,rate,Hard to get through. Not recommended.,2026-04-23
103,1136,4.0,rate,"A wonderful read, really connected with the story.",2026-04-23
21,276,3.0,rate,It was an okay read. Met expectations.,2026-04-23
285,1200,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-23
101,905,4.0,rate,"A wonderful read, really connected with the story.",2026-04-23
139,428,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-23
180,817,,view,,2026-04-23
232,106,,view,,2026-04-23
132,172,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-23
13,388,3.0,rate,It was an okay read. Met expectations.,2026-04-23
45,335,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-23
91,242,3.0,rate,It was an okay read. Met expectations.,2026-04-23
199,806,3.0,rate,It was an okay read. Met expectations.,2026-04-23
138,552,,shelve,,2026-04-23
11,374,,view,,2026-04-23
146,919,3.0,rate,It was an okay read. Met expectations.,2026-04-23
221,1151,4.0,rate,Could not put it down! A fantastic book.,2026-04-23
182,140,3.0,rate,It was an okay read. Met expectations.,2026-04-23
138,68,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-23
299,206,3.0,rate,It was an okay read. Met expectations.,2026-04-23
375,377,3.0,rate,It was an okay read. Met expectations.,2026-04-23
199,1033,,shelve,,2026-04-23
226,603,4.0,rate,Could not put it down! A fantastic book.,2026-04-23
155,618,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-23
184,901,3.0,rate,It was an okay read. Met expectations.,2026-04-23
292,221,4.0,rate,Could not put it down! A fantastic book.,2026-04-23
218,624,2.0,rate,Decent idea but poorly written.,2026-04-24
206,44,2.0,rate,Very basic characters and predictable plot.,2026-04-24
207,1109,3.0,rate,It was an okay read. Met expectations.,2026-04-24
3,1027,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
218,364,5.0,rate,Beautifully written and highly engaging.,2026-04-24
129,692,3.0,rate,It was an okay read. Met expectations.,2026-04-24
51,1027,,shelve,,2026-04-24
206,947,,view,,2026-04-24
219,586,2.0,rate,Hard to get through. Not recommended.,2026-04-24
138,800,,view,,2026-04-24
236,405,,view,,2026-04-24
75,741,3.0,rate,It was an okay read. Met expectations.,2026-04-24
363,1169,,shelve,,2026-04-24
397,434,3.0,rate,It was an okay read. Met expectations.,2026-04-24
50,1102,3.0,rate,It was an okay read. Met expectations.,2026-04-24
122,844,2.0,rate,Hard to get through. Not recommended.,2026-04-24
397,73,3.0,rate,It was an okay read. Met expectations.,2026-04-24
145,967,2.0,rate,Decent idea but poorly written.,2026-04-24
304,450,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-24
352,602,,view,,2026-04-24
109,442,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
221,807,,view,,2026-04-24
154,12,3.0,rate,It was an okay read. Met expectations.,2026-04-24
259,39,3.0,rate,It was an okay read. Met expectations.,2026-04-24
359,511,4.0,rate,Beautifully written and highly engaging.,2026-04-24
8,728,3.0,rate,It was an okay read. Met expectations.,2026-04-24
239,929,,shelve,,2026-04-24
147,1099,2.0,rate,Hard to get through. Not recommended.,2026-04-24
20,151,3.0,rate,It was an okay read. Met expectations.,2026-04-24
221,492,4.0,rate,Beautifully written and highly engaging.,2026-04-24
342,546,,view,,2026-04-24
394,990,3.0,rate,It was an okay read. Met expectations.,2026-04-24
9,998,3.0,rate,It was an okay read. Met expectations.,2026-04-24
398,141,2.0,rate,Decent idea but poorly written.,2026-04-24
69,442,3.0,rate,It was an okay read. Met expectations.,2026-04-24
79,325,3.0,rate,It was an okay read. Met expectations.,2026-04-24
393,1034,3.0,rate,It was an okay read. Met expectations.,2026-04-24
73,353,3.0,rate,It was an okay read. Met expectations.,2026-04-24
398,794,,shelve,,2026-04-24
90,156,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-24
124,815,,view,,2026-04-24
98,689,4.0,rate,Could not put it down! A fantastic book.,2026-04-24
229,402,3.0,rate,It was an okay read. Met expectations.,2026-04-24
352,702,,view,,2026-04-24
362,60,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
307,374,3.0,rate,It was an okay read. Met expectations.,2026-04-24
70,1088,2.0,rate,Very basic characters and predictable plot.,2026-04-24
76,555,,shelve,,2026-04-24
158,1039,3.0,rate,It was an okay read. Met expectations.,2026-04-24
283,991,,view,,2026-04-24
385,1075,3.0,rate,It was an okay read. Met expectations.,2026-04-24
91,1171,3.0,rate,It was an okay read. Met expectations.,2026-04-24
141,218,3.0,rate,It was an okay read. Met expectations.,2026-04-24
238,817,,view,,2026-04-24
4,217,3.0,rate,It was an okay read. Met expectations.,2026-04-24
232,82,3.0,rate,It was an okay read. Met expectations.,2026-04-24
228,65,3.0,rate,It was an okay read. Met expectations.,2026-04-24
157,696,3.0,rate,It was an okay read. Met expectations.,2026-04-24
386,442,3.0,rate,It was an okay read. Met expectations.,2026-04-24
41,355,,view,,2026-04-24
136,627,,view,,2026-04-24
365,125,3.0,rate,It was an okay read. Met expectations.,2026-04-24
326,465,,view,,2026-04-24
143,40,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
216,950,,view,,2026-04-24
370,883,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-24
306,958,4.0,rate,Could not put it down! A fantastic book.,2026-04-24
95,350,,view,,2026-04-24
155,881,,view,,2026-04-24
48,856,4.0,rate,Beautifully written and highly engaging.,2026-04-24
144,459,3.0,rate,It was an okay read. Met expectations.,2026-04-24
97,724,,shelve,,2026-04-24
137,780,4.0,rate,Beautifully written and highly engaging.,2026-04-24
233,403,3.0,rate,It was an okay read. Met expectations.,2026-04-24
247,1190,,view,,2026-04-24
179,117,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
317,741,2.0,rate,Decent idea but poorly written.,2026-04-24
266,107,3.0,rate,It was an okay read. Met expectations.,2026-04-24
275,977,,view,,2026-04-24
387,169,2.0,rate,Very basic characters and predictable plot.,2026-04-24
279,465,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-24
23,859,4.0,rate,Could not put it down! A fantastic book.,2026-04-24
93,77,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-24
193,540,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-24
280,435,,shelve,,2026-04-24
380,728,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
169,1040,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-24
61,811,,view,,2026-04-24
332,138,4.0,rate,Could not put it down! A fantastic book.,2026-04-24
177,966,,view,,2026-04-24
161,1168,,view,,2026-04-24
170,185,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-24
273,613,3.0,rate,It was an okay read. Met expectations.,2026-04-24
77,933,,view,,2026-04-24
382,606,3.0,rate,It was an okay read. Met expectations.,2026-04-24
317,98,4.0,rate,Beautifully written and highly engaging.,2026-04-24
26,528,3.0,rate,It was an okay read. Met expectations.,2026-04-24
311,184,3.0,rate,It was an okay read. Met expectations.,2026-04-24
184,1132,1.0,rate,"Disappointing, execution fell short of the premise.",2026-04-24
254,549,3.0,rate,It was an okay read. Met expectations.,2026-04-24
278,1111,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-24
246,718,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-24
246,973,,shelve,,2026-04-24
181,389,3.0,rate,It was an okay read. Met expectations.,2026-04-24
163,789,,view,,2026-04-24
83,705,2.0,rate,Hard to get through. Not recommended.,2026-04-24
382,459,4.0,rate,Could not put it down! A fantastic book.,2026-04-24
336,146,3.0,rate,It was an okay read. Met expectations.,2026-04-24
277,957,5.0,rate,"A wonderful read, really connected with the story.",2026-04-24
374,72,,view,,2026-04-24
353,817,4.0,rate,Beautifully written and highly engaging.,2026-04-24
247,474,3.0,rate,It was an okay read. Met expectations.,2026-04-24
163,192,,view,,2026-04-24
180,928,5.0,rate,Could not put it down! A fantastic book.,2026-04-24
279,294,,view,,2026-04-24
103,306,,shelve,,2026-04-24
112,198,,view,,2026-04-24
254,1054,4.0,rate,"A wonderful read, really connected with the story.",2026-04-24
63,953,4.0,rate,Could not put it down! A fantastic book.,2026-04-24
67,411,3.0,rate,It was an okay read. Met expectations.,2026-04-24
78,920,,shelve,,2026-04-24
93,954,3.0,rate,It was an okay read. Met expectations.,2026-04-24
113,1166,3.0,rate,It was an okay read. Met expectations.,2026-04-24
28,304,3.0,rate,It was an okay read. Met expectations.,2026-04-24
174,147,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-24
262,6,,shelve,,2026-04-24
205,966,,view,,2026-04-24
269,29,,view,,2026-04-24
371,951,,shelve,,2026-04-24
16,318,1.0,rate,Decent idea but poorly written.,2026-04-24
62,780,3.0,rate,It was an okay read. Met expectations.,2026-04-24
114,654,3.0,rate,It was an okay read. Met expectations.,2026-04-24
83,1139,2.0,rate,Hard to get through. Not recommended.,2026-04-24
245,1108,3.0,rate,It was an okay read. Met expectations.,2026-04-24
174,48,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-24
23,1166,,view,,2026-04-24
268,491,3.0,rate,It was an okay read. Met expectations.,2026-04-24
389,736,3.0,rate,It was an okay read. Met expectations.,2026-04-24
173,596,,view,,2026-04-25
171,538,3.0,rate,It was an okay read. Met expectations.,2026-04-25
237,478,3.0,rate,It was an okay read. Met expectations.,2026-04-25
10,653,4.0,rate,Beautifully written and highly engaging.,2026-04-25
174,703,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
142,554,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-25
321,859,3.0,rate,It was an okay read. Met expectations.,2026-04-25
294,957,,view,,2026-04-25
378,137,,view,,2026-04-25
330,680,3.0,rate,It was an okay read. Met expectations.,2026-04-25
375,126,,shelve,,2026-04-25
277,142,3.0,rate,It was an okay read. Met expectations.,2026-04-25
375,803,3.0,rate,It was an okay read. Met expectations.,2026-04-25
241,130,,shelve,,2026-04-25
64,907,3.0,rate,It was an okay read. Met expectations.,2026-04-25
288,759,3.0,rate,It was an okay read. Met expectations.,2026-04-25
220,988,3.0,rate,It was an okay read. Met expectations.,2026-04-25
104,1008,2.0,rate,Hard to get through. Not recommended.,2026-04-25
334,215,,view,,2026-04-25
7,361,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-25
393,299,,shelve,,2026-04-25
382,584,,view,,2026-04-25
70,921,,shelve,,2026-04-25
337,676,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
242,387,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-25
134,829,,shelve,,2026-04-25
216,623,2.0,rate,Very basic characters and predictable plot.,2026-04-25
286,336,2.0,rate,Very basic characters and predictable plot.,2026-04-25
400,630,3.0,rate,It was an okay read. Met expectations.,2026-04-25
347,296,,shelve,,2026-04-25
102,932,3.0,rate,It was an okay read. Met expectations.,2026-04-25
350,135,4.0,rate,"A wonderful read, really connected with the story.",2026-04-25
118,459,,shelve,,2026-04-25
295,460,,shelve,,2026-04-25
90,453,4.0,rate,Beautifully written and highly engaging.,2026-04-25
335,71,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
287,697,2.0,rate,Hard to get through. Not recommended.,2026-04-25
242,267,3.0,rate,It was an okay read. Met expectations.,2026-04-25
127,104,3.0,rate,It was an okay read. Met expectations.,2026-04-25
122,290,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
385,379,,view,,2026-04-25
117,1085,2.0,rate,Hard to get through. Not recommended.,2026-04-25
393,316,,shelve,,2026-04-25
135,895,3.0,rate,It was an okay read. Met expectations.,2026-04-25
174,864,,view,,2026-04-25
365,82,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-25
101,485,,view,,2026-04-25
355,654,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
394,245,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
332,765,,view,,2026-04-25
261,176,3.0,rate,It was an okay read. Met expectations.,2026-04-25
148,952,3.0,rate,It was an okay read. Met expectations.,2026-04-25
116,184,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-25
214,201,,view,,2026-04-25
291,991,,view,,2026-04-25
214,639,3.0,rate,It was an okay read. Met expectations.,2026-04-25
101,415,,view,,2026-04-25
347,948,,view,,2026-04-25
200,147,3.0,rate,It was an okay read. Met expectations.,2026-04-25
99,1083,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
28,106,,shelve,,2026-04-25
129,1003,,view,,2026-04-25
32,1113,,shelve,,2026-04-25
100,64,3.0,rate,It was an okay read. Met expectations.,2026-04-25
358,277,2.0,rate,Hard to get through. Not recommended.,2026-04-25
128,284,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-25
115,1148,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-25
47,246,,view,,2026-04-25
213,97,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
72,419,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-25
363,120,3.0,rate,It was an okay read. Met expectations.,2026-04-25
249,521,5.0,rate,Could not put it down! A fantastic book.,2026-04-25
331,871,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-25
199,670,3.0,rate,It was an okay read. Met expectations.,2026-04-25
169,744,,shelve,,2026-04-25
259,214,3.0,rate,It was an okay read. Met expectations.,2026-04-25
362,111,3.0,rate,It was an okay read. Met expectations.,2026-04-25
326,175,2.0,rate,Very basic characters and predictable plot.,2026-04-25
289,1060,,shelve,,2026-04-25
89,859,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-25
80,142,4.0,rate,Beautifully written and highly engaging.,2026-04-25
131,180,2.0,rate,Very basic characters and predictable plot.,2026-04-25
349,693,,view,,2026-04-25
257,1169,,view,,2026-04-25
330,742,2.0,rate,Very basic characters and predictable plot.,2026-04-25
226,178,3.0,rate,It was an okay read. Met expectations.,2026-04-25
5,665,3.0,rate,It was an okay read. Met expectations.,2026-04-25
15,684,2.0,rate,Decent idea but poorly written.,2026-04-25
378,733,,shelve,,2026-04-25
18,1157,,view,,2026-04-25
339,258,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
290,573,,shelve,,2026-04-25
27,968,,shelve,,2026-04-25
15,304,,shelve,,2026-04-25
266,691,3.0,rate,It was an okay read. Met expectations.,2026-04-25
240,723,3.0,rate,It was an okay read. Met expectations.,2026-04-25
330,85,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
267,1182,,view,,2026-04-25
124,866,,shelve,,2026-04-25
196,1021,,view,,2026-04-25
271,47,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
381,867,4.0,rate,Beautifully written and highly engaging.,2026-04-25
257,408,4.0,rate,"A wonderful read, really connected with the story.",2026-04-25
33,119,3.0,rate,It was an okay read. Met expectations.,2026-04-25
77,1158,,view,,2026-04-25
371,109,3.0,rate,It was an okay read. Met expectations.,2026-04-25
157,463,3.0,rate,It was an okay read. Met expectations.,2026-04-25
24,831,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-25
282,550,3.0,rate,It was an okay read. Met expectations.,2026-04-25
302,624,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-25
398,750,3.0,rate,It was an okay read. Met expectations.,2026-04-25
244,247,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-25
108,963,,view,,2026-04-25
310,321,1.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-25
76,773,5.0,rate,Could not put it down! A fantastic book.,2026-04-25
40,1111,,view,,2026-04-25
280,795,,view,,2026-04-25
87,1128,3.0,rate,It was an okay read. Met expectations.,2026-04-25
102,292,4.0,rate,"A wonderful read, really connected with the story.",2026-04-25
119,279,,view,,2026-04-25
371,902,,shelve,,2026-04-25
231,93,3.0,rate,It was an okay read. Met expectations.,2026-04-25
372,868,,view,,2026-04-25
232,281,4.0,rate,"A wonderful read, really connected with the story.",2026-04-25
158,598,3.0,rate,It was an okay read. Met expectations.,2026-04-25
21,1145,,view,,2026-04-25
333,21,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
132,517,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
156,84,2.0,rate,Decent idea but poorly written.,2026-04-25
371,576,3.0,rate,It was an okay read. Met expectations.,2026-04-25
133,368,5.0,rate,"A wonderful read, really connected with the story.",2026-04-25
360,555,2.0,rate,Decent idea but poorly written.,2026-04-25
75,291,2.0,rate,Very basic characters and predictable plot.,2026-04-25
282,978,,view,,2026-04-25
183,11,4.0,rate,Could not put it down! A fantastic book.,2026-04-25
235,73,3.0,rate,It was an okay read. Met expectations.,2026-04-26
103,492,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-26
114,851,,view,,2026-04-26
9,380,3.0,rate,It was an okay read. Met expectations.,2026-04-26
211,157,2.0,rate,Decent idea but poorly written.,2026-04-26
330,333,3.0,rate,It was an okay read. Met expectations.,2026-04-26
21,843,4.0,rate,Beautifully written and highly engaging.,2026-04-26
111,784,,shelve,,2026-04-26
30,541,3.0,rate,It was an okay read. Met expectations.,2026-04-26
128,622,,view,,2026-04-26
109,335,,shelve,,2026-04-26
192,1088,3.0,rate,It was an okay read. Met expectations.,2026-04-26
214,660,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-26
121,1128,3.0,rate,It was an okay read. Met expectations.,2026-04-26
91,772,3.0,rate,It was an okay read. Met expectations.,2026-04-26
329,465,,view,,2026-04-26
269,488,,view,,2026-04-26
373,1108,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
260,202,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
257,507,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
151,191,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
356,1046,,view,,2026-04-26
136,636,,view,,2026-04-26
288,632,3.0,rate,It was an okay read. Met expectations.,2026-04-26
327,167,2.0,rate,Decent idea but poorly written.,2026-04-26
250,219,2.0,rate,Decent idea but poorly written.,2026-04-26
195,223,3.0,rate,It was an okay read. Met expectations.,2026-04-26
72,414,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
110,1160,,view,,2026-04-26
111,1160,3.0,rate,It was an okay read. Met expectations.,2026-04-26
265,544,,view,,2026-04-26
62,493,,shelve,,2026-04-26
311,724,4.0,rate,Beautifully written and highly engaging.,2026-04-26
195,1136,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-26
129,617,,view,,2026-04-26
400,52,3.0,rate,It was an okay read. Met expectations.,2026-04-26
397,342,,shelve,,2026-04-26
126,439,,shelve,,2026-04-26
106,1039,,view,,2026-04-26
105,486,,view,,2026-04-26
396,852,,view,,2026-04-26
334,429,3.0,rate,It was an okay read. Met expectations.,2026-04-26
131,293,1.0,rate,Hard to get through. Not recommended.,2026-04-26
213,507,3.0,rate,It was an okay read. Met expectations.,2026-04-26
8,464,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-26
145,1076,,shelve,,2026-04-26
197,501,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
207,102,5.0,rate,Beautifully written and highly engaging.,2026-04-26
115,1192,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
383,461,,view,,2026-04-26
78,878,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-26
338,850,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
358,406,4.0,rate,Could not put it down! A fantastic book.,2026-04-26
70,270,4.0,rate,Beautifully written and highly engaging.,2026-04-26
311,795,,view,,2026-04-26
389,785,,view,,2026-04-26
297,287,1.0,rate,"Disappointing, execution fell short of the premise.",2026-04-26
400,941,2.0,rate,Very basic characters and predictable plot.,2026-04-26
63,144,,view,,2026-04-26
8,635,,shelve,,2026-04-26
262,1038,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
176,748,2.0,rate,Hard to get through. Not recommended.,2026-04-26
27,792,4.0,rate,Could not put it down! A fantastic book.,2026-04-26
399,981,3.0,rate,It was an okay read. Met expectations.,2026-04-26
360,229,,view,,2026-04-26
116,356,3.0,rate,It was an okay read. Met expectations.,2026-04-26
251,74,5.0,rate,"A wonderful read, really connected with the story.",2026-04-26
88,698,3.0,rate,It was an okay read. Met expectations.,2026-04-26
316,742,5.0,rate,"A wonderful read, really connected with the story.",2026-04-26
158,1019,,view,,2026-04-26
72,1086,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
343,773,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
254,785,,shelve,,2026-04-26
24,641,,view,,2026-04-26
188,400,3.0,rate,It was an okay read. Met expectations.,2026-04-26
400,712,,shelve,,2026-04-26
172,907,,shelve,,2026-04-26
318,454,3.0,rate,It was an okay read. Met expectations.,2026-04-26
103,928,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-26
280,185,2.0,rate,Very basic characters and predictable plot.,2026-04-26
212,1105,,shelve,,2026-04-26
72,769,3.0,rate,It was an okay read. Met expectations.,2026-04-26
91,327,3.0,rate,It was an okay read. Met expectations.,2026-04-26
280,1200,,view,,2026-04-26
83,1130,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-26
241,362,3.0,rate,It was an okay read. Met expectations.,2026-04-26
222,836,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
30,432,,view,,2026-04-26
337,1200,,view,,2026-04-26
190,761,3.0,rate,It was an okay read. Met expectations.,2026-04-26
384,166,4.0,rate,Beautifully written and highly engaging.,2026-04-26
263,1166,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-26
134,483,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-26
269,1134,,view,,2026-04-26
301,1078,3.0,rate,It was an okay read. Met expectations.,2026-04-26
312,1085,3.0,rate,It was an okay read. Met expectations.,2026-04-26
175,992,3.0,rate,It was an okay read. Met expectations.,2026-04-26
2,324,3.0,rate,It was an okay read. Met expectations.,2026-04-26
154,410,,view,,2026-04-26
231,1129,3.0,rate,It was an okay read. Met expectations.,2026-04-26
323,605,3.0,rate,It was an okay read. Met expectations.,2026-04-26
60,278,3.0,rate,It was an okay read. Met expectations.,2026-04-26
42,802,3.0,rate,It was an okay read. Met expectations.,2026-04-26
40,1092,3.0,rate,It was an okay read. Met expectations.,2026-04-26
58,571,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
224,888,4.0,rate,Could not put it down! A fantastic book.,2026-04-26
191,720,3.0,rate,It was an okay read. Met expectations.,2026-04-26
389,44,5.0,rate,"A wonderful read, really connected with the story.",2026-04-26
356,1119,,view,,2026-04-26
64,455,3.0,rate,It was an okay read. Met expectations.,2026-04-26
19,141,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
90,218,4.0,rate,Could not put it down! A fantastic book.,2026-04-26
156,611,4.0,rate,Beautifully written and highly engaging.,2026-04-26
349,779,2.0,rate,Very basic characters and predictable plot.,2026-04-26
237,1095,,view,,2026-04-26
209,920,,shelve,,2026-04-26
320,272,2.0,rate,Decent idea but poorly written.,2026-04-26
58,906,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-26
175,1003,3.0,rate,It was an okay read. Met expectations.,2026-04-26
19,641,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
261,1055,,shelve,,2026-04-26
378,386,,shelve,,2026-04-26
349,149,4.0,rate,"A wonderful read, really connected with the story.",2026-04-26
152,422,,view,,2026-04-26
17,966,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-26
36,1067,,view,,2026-04-26
187,940,2.0,rate,Very basic characters and predictable plot.,2026-04-26
172,1177,3.0,rate,It was an okay read. Met expectations.,2026-04-27
244,672,3.0,rate,It was an okay read. Met expectations.,2026-04-27
127,925,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-27
291,119,,view,,2026-04-27
99,335,3.0,rate,It was an okay read. Met expectations.,2026-04-27
384,697,2.0,rate,Hard to get through. Not recommended.,2026-04-27
198,932,,shelve,,2026-04-27
264,134,4.0,rate,Beautifully written and highly engaging.,2026-04-27
82,374,2.0,rate,Hard to get through. Not recommended.,2026-04-27
161,220,,shelve,,2026-04-27
73,382,,view,,2026-04-27
315,804,3.0,rate,It was an okay read. Met expectations.,2026-04-27
302,214,3.0,rate,It was an okay read. Met expectations.,2026-04-27
105,494,,view,,2026-04-27
377,188,3.0,rate,It was an okay read. Met expectations.,2026-04-27
17,463,3.0,rate,It was an okay read. Met expectations.,2026-04-27
143,115,,view,,2026-04-27
199,75,3.0,rate,It was an okay read. Met expectations.,2026-04-27
85,475,5.0,rate,Could not put it down! A fantastic book.,2026-04-27
196,737,4.0,rate,Could not put it down! A fantastic book.,2026-04-27
13,943,1.0,rate,Very basic characters and predictable plot.,2026-04-27
142,764,3.0,rate,It was an okay read. Met expectations.,2026-04-27
121,643,,view,,2026-04-27
342,14,3.0,rate,It was an okay read. Met expectations.,2026-04-27
125,57,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-27
218,106,,shelve,,2026-04-27
361,543,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-27
246,748,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-27
133,598,,shelve,,2026-04-27
243,829,3.0,rate,It was an okay read. Met expectations.,2026-04-27
165,480,3.0,rate,It was an okay read. Met expectations.,2026-04-27
232,431,3.0,rate,It was an okay read. Met expectations.,2026-04-27
369,668,3.0,rate,It was an okay read. Met expectations.,2026-04-27
255,1063,4.0,rate,"A wonderful read, really connected with the story.",2026-04-27
378,199,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-27
239,967,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-27
396,1134,,view,,2026-04-27
214,273,,view,,2026-04-27
316,341,3.0,rate,It was an okay read. Met expectations.,2026-04-27
314,295,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-27
351,653,3.0,rate,It was an okay read. Met expectations.,2026-04-27
147,277,,shelve,,2026-04-27
292,943,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-27
2,312,,view,,2026-04-27
31,34,4.0,rate,Beautifully written and highly engaging.,2026-04-27
267,691,,shelve,,2026-04-27
261,537,,view,,2026-04-27
61,1117,2.0,rate,Decent idea but poorly written.,2026-04-27
297,652,2.0,rate,Decent idea but poorly written.,2026-04-27
155,607,3.0,rate,It was an okay read. Met expectations.,2026-04-27
164,566,3.0,rate,It was an okay read. Met expectations.,2026-04-27
349,575,,shelve,,2026-04-27
126,1,3.0,rate,It was an okay read. Met expectations.,2026-04-27
383,131,3.0,rate,It was an okay read. Met expectations.,2026-04-27
283,1072,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-27
66,871,3.0,rate,It was an okay read. Met expectations.,2026-04-27
192,721,,view,,2026-04-27
264,396,,view,,2026-04-27
84,1023,2.0,rate,Decent idea but poorly written.,2026-04-27
30,305,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-27
273,747,,view,,2026-04-27
113,391,2.0,rate,Very basic characters and predictable plot.,2026-04-27
12,424,2.0,rate,Very basic characters and predictable plot.,2026-04-27
